Hour,Solar_Input,Load_Demand
6289,-0.49,11.28
6290,-1.09,14.5
6291,3.55,13.3
6292,2.89,11.0
6293,2.0,12.18
6294,-3.96,14.01
6295,3.4,11.68
6296,16.84,12.74
6297,30.77,12.89
6298,35.75,14.94
6299,42.06,12.13
6300,49.5,12.42
6301,48.28,10.47
6302,46.93,11.42
6303,47.13,14.01
6304,39.97,14.06
6305,27.06,14.71
6306,19.07,10.45
6307,-0.44,13.95
6308,-3.43,10.43
6309,2.43,13.54
6310,-2.61,12.08
6311,1.31,14.7
6312,-1.81,10.48
6313,3.54,11.74
6314,-4.48,14.66
6315,-1.83,11.36
6316,1.73,13.76
6317,3.76,12.6
6318,-1.27,10.64
6319,-0.03,10.23
6320,15.47,10.71
6321,28.77,12.4
6322,41.96,11.08
6323,42.74,11.57
6324,51.71,11.33
6325,46.04,10.3
6326,52.65,14.5
6327,41.69,11.0
6328,36.77,14.12
6329,24.23,14.97
6330,17.79,13.15
6331,-3.33,13.28
6332,-3.27,10.69
6333,-1.91,12.24
6334,-0.54,12.19
6335,2.58,14.71
6336,2.81,10.27
6337,-4.17,11.48
6338,-1.14,14.83
6339,0.74,13.45
6340,1.14,12.43
6341,-4.17,13.27
6342,2.95,14.24
6343,-0.6,12.24
6344,16.81,10.96
6345,30.13,11.34
6346,37.85,10.78
6347,47.96,13.45
6348,52.84,13.93
6349,52.43,11.38
6350,47.13,12.13
6351,43.1,10.09
6352,33.13,11.67
6353,22.96,10.83
6354,12.39,14.31
6355,3.22,12.32
6356,-4.29,10.37
6357,-4.45,10.63
6358,-1.19,10.45
6359,4.68,13.77
6360,3.57,14.37
6361,-3.87,10.5
6362,4.15,13.28
6363,2.71,13.58
6364,3.25,13.38
6365,-4.05,14.04
6366,-1.82,11.54
6367,-2.61,12.57
6368,10.59,10.11
6369,23.82,10.98
6370,32.96,12.27
6371,41.32,14.16
6372,46.19,12.09
6373,50.35,13.27
6374,44.06,14.92
6375,42.66,14.53
6376,35.78,11.92
6377,23.26,14.66
6378,16.02,11.2
6379,4.32,11.16
6380,-3.92,12.99
6381,-4.5,11.9
6382,-2.74,12.07
6383,-0.69,14.33
6384,0.18,12.76
6385,3.53,10.46
6386,-3.07,11.74
6387,4.03,13.39
6388,3.61,11.88
6389,-3.55,14.89
6390,0.32,12.14
6391,-0.55,14.36
6392,15.53,12.48
6393,31.13,14.99
6394,42.48,10.89
6395,39.7,10.18
6396,47.52,14.32
6397,50.63,12.01
6398,50.54,12.98
6399,48.83,14.5
6400,41.67,14.78
6401,31.56,14.62
6402,10.31,12.25
6403,-4.88,14.85
6404,-0.27,14.59
6405,-4.71,11.06
6406,-3.55,10.41
6407,-0.47,14.42
6408,1.31,14.71
6409,-4.31,13.09
6410,3.83,10.32
6411,3.75,14.51
6412,-3.71,14.03
6413,-1.42,14.4
6414,3.67,14.53
6415,-1.12,14.01
6416,15.56,10.72
6417,25.75,13.37
6418,39.68,12.72
6419,40.06,10.27
6420,44.97,10.39
6421,50.47,13.37
6422,43.8,14.05
6423,47.0,14.82
6424,40.97,13.09
6425,28.01,11.47
6426,11.78,13.67
6427,-2.1,12.96
6428,0.53,12.78
6429,-3.27,10.17
6430,-2.85,11.75
6431,-1.34,12.5
6432,0.95,14.61
6433,0.35,11.23
6434,-4.83,10.43
6435,3.87,13.55
6436,-1.58,12.65
6437,-4.48,10.81
6438,2.48,12.38
6439,-0.46,12.98
6440,17.16,13.77
6441,30.8,14.11
6442,33.5,12.24
6443,46.58,12.27
6444,46.01,14.91
6445,52.06,13.42
6446,45.87,11.17
6447,47.69,10.5
6448,36.75,13.33
6449,26.94,13.68
6450,14.75,11.69
6451,-0.81,12.45
6452,4.11,11.36
6453,-0.57,10.49
6454,3.84,12.67
6455,-0.5,10.95
6456,4.69,10.87
6457,0.27,11.14
6458,-2.78,11.91
6459,-4.46,12.48
6460,-1.47,11.92
6461,-0.39,11.65
6462,1.26,10.85
6463,-0.57,10.21
6464,18.57,12.56
6465,32.66,11.72
6466,34.16,13.93
6467,42.46,13.8
6468,50.64,10.45
6469,51.5,14.54
6470,52.69,11.21
6471,43.31,13.47
6472,34.51,11.25
6473,29.28,13.12
6474,10.46,12.16
6475,-0.79,11.21
6476,-3.52,13.96
6477,-1.43,13.53
6478,2.42,12.46
6479,4.08,10.52
6480,-4.54,11.84
6481,-2.93,12.25
6482,3.47,10.71
6483,-1.21,12.5
6484,-2.35,12.39
6485,2.71,13.53
6486,3.95,10.44
6487,-2.45,11.45
6488,15.47,14.27
6489,29.17,13.28
6490,40.07,13.94
6491,48.93,12.13
6492,53.58,10.67
6493,49.51,11.85
6494,45.19,10.47
6495,39.7,13.6
6496,33.66,13.06
6497,31.8,12.18
6498,19.39,14.34
6499,-0.55,10.87
6500,3.36,14.15
6501,-2.06,13.14
6502,-4.64,12.67
6503,4.92,12.61
6504,-1.5,12.55
6505,3.39,11.84
6506,-2.3,14.0
6507,-3.29,12.3
6508,-1.88,11.48
6509,-1.86,11.07
6510,2.67,10.42
6511,3.99,14.65
6512,11.45,12.31
6513,28.31,13.56
6514,34.26,13.69
6515,41.84,10.74
6516,48.77,12.92
6517,48.32,13.94
6518,46.75,11.66
6519,41.1,12.34
6520,39.23,13.82
6521,24.99,14.2
6522,13.03,13.05
6523,0.1,14.53
6524,4.19,10.01
6525,4.53,13.76
6526,-4.34,11.97
6527,0.57,13.31
6528,4.15,12.51
6529,0.17,10.17
6530,-1.17,13.84
6531,2.02,10.17
6532,1.57,12.47
6533,-0.99,12.55
6534,4.59,13.57
6535,0.73,12.73
6536,18.42,14.0
6537,28.74,13.15
6538,34.08,10.35
6539,45.31,12.51
6540,52.04,14.32
6541,54.44,12.96
6542,51.65,11.74
6543,42.29,10.61
6544,41.12,11.77
6545,24.79,11.55
6546,17.43,13.58
6547,-0.02,10.28
6548,1.17,13.41
6549,-4.56,14.27
6550,-1.77,10.23
6551,-1.87,14.98
6552,-0.34,13.25
6553,-1.28,12.46
6554,0.94,11.27
6555,-2.88,10.58
6556,-3.68,10.69
6557,3.04,13.31
6558,2.23,10.58
6559,-0.87,11.49
6560,19.14,14.04
6561,31.52,11.89
6562,39.99,10.79
6563,40.86,13.79
6564,47.12,10.55
6565,47.28,14.83
6566,44.42,11.48
6567,44.22,11.96
6568,42.26,13.97
6569,30.48,10.85
6570,19.63,13.77
6571,-1.45,12.75
6572,1.7,14.03
6573,0.52,12.08
6574,-0.52,14.07
6575,-1.17,10.78
6576,1.67,11.31
6577,1.69,12.23
6578,-1.61,10.75
6579,4.18,14.77
6580,-0.42,13.27
6581,4.01,10.3
6582,0.58,12.96
6583,2.21,14.7
6584,19.57,14.25
6585,30.67,10.68
6586,37.15,12.38
6587,46.35,13.72
6588,47.6,11.07
6589,54.03,14.41
6590,50.88,10.63
6591,48.23,12.63
6592,35.25,10.54
6593,30.14,11.03
6594,13.26,14.64
6595,-0.12,13.11
6596,4.81,10.03
6597,0.19,11.56
6598,-3.21,13.24
6599,-4.36,14.22
6600,2.09,13.94
6601,1.21,11.73
6602,4.99,13.74
6603,0.34,13.36
6604,-4.51,14.51
6605,2.5,11.68
6606,-4.69,11.83
6607,-3.19,12.91
6608,16.86,10.63
6609,31.03,12.4
6610,33.79,10.16
6611,48.36,10.0
6612,52.12,13.11
6613,50.8,14.6
6614,52.37,13.77
6615,44.51,11.98
6616,38.47,10.93
6617,24.0,13.55
6618,15.49,10.56
6619,4.0,11.73
6620,-0.78,11.54
6621,-3.0,11.6
6622,4.31,14.62
6623,-2.1,10.97
6624,-1.99,11.1
6625,-3.0,12.88
6626,4.99,10.9
6627,0.7,14.58
6628,3.4,12.08
6629,-2.31,14.16
6630,4.92,13.01
6631,3.74,12.14
6632,11.77,11.65
6633,24.24,13.89
6634,39.9,12.33
6635,43.54,10.95
6636,45.27,12.96
6637,47.7,10.72
6638,52.27,10.75
6639,45.73,11.87
6640,33.39,13.35
6641,25.0,10.42
6642,18.92,11.59
6643,-2.4,14.7
6644,0.33,13.24
6645,0.54,14.25
6646,-1.34,12.31
6647,3.89,10.26
6648,-2.36,11.47
6649,-4.11,11.67
6650,-4.76,14.67
6651,-4.6,10.84
6652,3.36,10.95
6653,-0.31,10.5
6654,3.12,13.18
6655,-2.25,10.08
6656,18.61,11.44
6657,32.76,13.84
6658,41.99,11.96
6659,49.33,14.99
6660,43.86,13.04
6661,45.75,12.61
6662,51.38,11.87
6663,43.66,10.56
6664,38.16,12.03
6665,30.9,10.74
6666,16.37,10.07
6667,1.55,12.05
6668,3.79,12.64
6669,-1.91,10.46
6670,1.5,13.08
6671,4.94,10.2
6672,2.51,12.38
6673,0.22,10.88
6674,3.23,14.94
6675,0.4,10.79
6676,-2.67,11.96
6677,4.2,10.0
6678,3.77,11.82
6679,-0.22,13.59
6680,19.82,10.78
6681,23.33,10.86
6682,33.06,12.4
6683,41.0,12.94
6684,48.04,10.8
6685,50.1,10.8
6686,46.07,10.3
6687,42.29,11.77
6688,40.88,13.17
6689,25.63,11.15
6690,12.08,13.94
6691,0.54,13.42
6692,-1.31,11.78
6693,1.81,14.89
6694,0.67,13.78
6695,0.31,13.86
6696,-1.43,11.34
6697,4.83,13.39
6698,-1.57,14.86
6699,3.34,14.47
6700,-0.31,13.23
6701,-3.78,12.16
6702,-2.09,10.42
6703,-0.11,13.03
6704,12.82,12.77
6705,30.14,13.91
6706,33.36,10.24
6707,44.5,12.67
6708,49.81,10.4
6709,48.6,10.81
6710,50.57,12.82
6711,41.03,14.55
6712,41.44,10.07
6713,24.4,13.18
6714,15.1,13.23
6715,-2.53,10.68
6716,-2.0,12.13
6717,2.72,12.86
6718,-3.15,11.96
6719,0.25,14.25
6720,-2.56,12.29
6721,-3.63,10.74
6722,2.66,10.44
6723,-1.7,12.04
6724,-1.51,12.56
6725,-4.79,14.39
6726,3.28,13.88
6727,-3.41,10.53
6728,19.64,14.7
6729,25.39,10.1
6730,38.51,12.18
6731,46.97,12.03
6732,47.4,10.59
6733,52.73,11.99
6734,50.67,13.22
6735,48.71,14.76
6736,35.63,14.06
6737,24.83,12.19
6738,19.16,14.48
6739,2.59,12.36
6740,3.05,14.87
6741,1.54,11.24
6742,4.93,12.36
6743,-0.59,13.46
6744,-0.94,13.42
6745,2.52,14.11
6746,-0.99,14.83
6747,-4.88,10.71
6748,1.81,13.01
6749,3.42,13.66
6750,-3.63,12.93
6751,4.43,11.7
6752,15.53,13.72
6753,26.44,10.07
6754,36.08,13.44
6755,42.03,14.69
6756,44.49,14.86
6757,45.81,11.85
6758,46.32,14.6
6759,48.96,12.61
6760,40.56,13.38
6761,29.08,13.36
6762,12.61,12.73
6763,1.13,11.4
6764,-1.3,14.04
6765,-1.46,12.15
6766,-0.9,10.5
6767,-3.17,14.8
6768,-3.6,14.47
6769,-1.15,13.16
6770,4.95,14.16
6771,-3.0,13.68
6772,-4.12,14.2
6773,0.3,11.51
6774,-3.18,10.29
6775,2.6,11.83
6776,19.19,12.42
6777,31.8,12.33
6778,34.37,14.5
6779,48.56,11.64
6780,46.37,11.34
6781,48.56,10.39
6782,48.56,12.53
6783,48.34,12.83
6784,35.49,10.02
6785,26.03,14.76
6786,14.08,10.16
6787,-0.6,13.43
6788,-1.15,10.16
6789,-3.55,12.05
6790,-2.33,14.86
6791,3.94,10.91
6792,0.29,11.44
6793,2.71,10.33
6794,-0.94,12.73
6795,-0.45,11.86
6796,-2.14,11.3
6797,-1.07,13.03
6798,-4.19,14.87
6799,-4.79,11.6
6800,12.87,14.27
6801,28.89,11.9
6802,33.46,14.22
6803,43.97,14.29
6804,45.47,14.1
6805,53.43,14.83
6806,44.93,13.22
6807,49.31,10.8
6808,41.59,14.72
6809,23.92,12.27
6810,17.19,11.71
6811,-1.83,14.48
6812,4.14,12.32
6813,-1.03,14.74
6814,4.24,11.65
6815,-4.69,12.09
6816,2.11,10.75
6817,-0.14,14.25
6818,2.62,14.91
6819,4.83,14.22
6820,-3.26,14.63
6821,-4.09,14.47
6822,-2.07,11.66
6823,4.2,13.61
6824,10.73,10.61
6825,29.95,14.81
6826,36.33,13.7
6827,39.62,10.28
6828,48.31,11.41
6829,46.67,13.53
6830,46.29,11.81
6831,45.69,14.78
6832,41.06,14.21
6833,30.25,14.95
6834,12.72,12.83
6835,3.89,10.52
6836,-2.67,12.52
6837,-3.37,13.1
6838,-4.12,12.32
6839,1.02,14.2
6840,0.4,14.26
6841,1.51,14.96
6842,3.12,12.3
6843,-4.47,13.47
6844,-0.59,13.61
6845,0.05,10.31
6846,0.14,12.82
6847,-1.51,13.4
6848,11.01,12.6
6849,23.16,13.29
6850,35.84,11.65
6851,46.42,13.0
6852,50.21,13.21
6853,50.81,12.83
6854,50.71,10.95
6855,47.23,11.97
6856,38.12,10.33
6857,23.06,11.65
6858,14.06,13.62
6859,4.84,12.13
6860,-4.47,14.84
6861,3.65,12.26
6862,-2.85,11.78
6863,3.09,13.49
6864,-2.62,13.97
6865,-3.8,13.73
6866,2.93,11.65
6867,1.88,14.27
6868,2.89,11.87
6869,-3.66,12.2
6870,-0.28,10.61
6871,-2.17,12.19
6872,11.1,10.69
6873,28.08,12.11
6874,39.8,13.09
6875,45.32,11.19
6876,53.38,12.85
6877,54.36,10.13
6878,49.78,11.23
6879,39.47,14.76
6880,36.17,10.81
6881,24.43,12.07
6882,15.81,10.65
6883,2.28,14.26
6884,-4.6,11.75
6885,-1.07,14.35
6886,-1.37,14.9
6887,4.61,12.59
6888,2.81,13.22
6889,0.54,11.72
6890,2.81,13.54
6891,0.48,10.87
6892,4.7,12.54
6893,-4.62,11.88
6894,-4.76,12.39
6895,-3.35,11.03
6896,19.22,10.66
6897,25.13,10.43
6898,34.23,11.63
6899,47.02,14.0
6900,45.33,14.87
6901,47.62,12.21
6902,45.85,14.86
6903,45.08,11.61
6904,35.28,12.45
6905,31.34,12.13
6906,15.02,14.75
6907,-3.94,14.63
6908,2.56,14.66
6909,-4.6,14.8
6910,3.66,13.38
6911,4.03,14.73
6912,-1.78,10.43
6913,-4.87,14.54
6914,2.09,14.64
6915,-3.98,13.11
6916,-0.53,11.53
6917,-0.58,14.02
6918,0.18,10.61
6919,-3.09,14.54
6920,16.73,11.18
6921,24.57,12.04
6922,39.72,14.9
6923,42.82,14.71
6924,43.83,10.61
6925,48.96,11.26
6926,45.84,13.88
6927,40.87,14.51
6928,34.13,13.51
6929,29.31,13.38
6930,17.07,14.91
6931,0.93,11.8
6932,1.25,13.01
6933,3.58,12.81
6934,-3.91,14.01
6935,0.37,12.9
6936,4.92,13.71
6937,1.7,12.0
6938,2.27,10.23
6939,-0.75,11.9
6940,4.65,10.03
6941,-2.09,11.79
6942,-0.43,14.61
6943,-0.88,13.63
6944,16.42,14.46
6945,29.37,10.32
6946,39.43,12.01
6947,41.06,12.48
6948,46.33,11.86
6949,54.79,13.26
6950,44.45,12.8
6951,42.69,14.46
6952,41.39,10.14
6953,25.72,14.93
6954,18.54,11.1
6955,-4.84,11.38
6956,3.6,10.42
6957,4.81,13.32
6958,-2.23,10.89
6959,-3.82,14.01
6960,2.59,10.35
6961,-0.62,10.98
6962,1.23,14.95
6963,1.27,13.37
6964,-0.36,11.17
6965,3.81,12.02
6966,3.38,10.51
6967,3.45,12.24
6968,10.31,10.94
6969,30.51,10.8
6970,34.74,13.27
6971,45.08,12.04
6972,49.47,10.75
6973,49.04,13.03
6974,50.78,11.79
6975,43.58,14.04
6976,32.69,13.82
6977,23.27,14.94
6978,16.69,13.84
6979,-0.95,14.94
6980,-4.18,12.96
6981,3.74,14.19
6982,3.53,11.55
6983,-4.05,13.34
6984,4.08,12.48
6985,-1.69,14.1
6986,-0.53,14.8
6987,2.6,11.21
6988,2.11,11.77
6989,1.02,12.34
6990,3.22,10.55
6991,-3.05,11.26
6992,15.19,11.14
6993,28.33,13.66
6994,38.72,10.98
6995,40.35,11.45
6996,44.0,10.14
6997,48.33,12.02
6998,49.09,14.62
6999,45.49,14.44
7000,36.14,11.83
7001,24.07,11.63
7002,18.07,13.49
7003,-3.41,14.74
7004,-2.19,13.21
7005,0.43,13.2
7006,-4.27,10.36
7007,-3.27,14.45
7008,-1.45,11.59
7009,-1.86,12.96
7010,-2.02,11.24
7011,1.54,13.89
7012,4.0,11.97
7013,0.03,14.85
7014,-4.71,12.11
7015,4.54,11.56
7016,17.92,11.72
7017,28.86,11.44
7018,41.72,12.44
7019,43.91,10.14
7020,50.69,11.29
7021,48.14,14.67
7022,48.14,10.94
7023,45.48,12.55
7024,37.59,10.74
7025,32.2,13.63
7026,11.38,14.76
7027,1.47,12.64
7028,-4.32,13.67
7029,-1.32,10.9
7030,-0.57,11.71
7031,-3.58,10.2
7032,1.87,12.8
7033,-1.03,10.54
7034,-4.78,13.14
7035,3.12,14.2
7036,1.0,13.1
7037,1.96,14.06
7038,3.42,11.24
7039,-4.99,10.9
7040,11.53,13.42
7041,28.77,13.21
7042,34.43,11.24
7043,41.17,11.69
7044,48.04,14.93
7045,47.73,10.09
7046,48.62,10.04
7047,45.72,11.58
7048,36.04,13.31
7049,31.05,14.59
7050,18.23,11.91
7051,-0.53,12.04
7052,-4.58,14.02
7053,-4.49,11.48
7054,-1.08,10.4
7055,4.31,12.06
7056,4.91,12.87
7057,-0.62,10.72
7058,0.33,14.39
7059,-2.28,11.86
7060,4.56,10.38
7061,4.86,11.99
7062,4.14,14.38
7063,-0.81,13.72
7064,19.45,13.86
7065,32.36,14.99
7066,37.59,14.5
7067,47.93,12.38
7068,51.64,13.83
7069,51.2,14.92
7070,44.15,11.38
7071,41.38,13.49
7072,35.35,13.77
7073,31.76,13.16
7074,13.95,14.98
7075,-1.99,14.06
7076,-4.67,11.49
7077,3.11,12.48
7078,1.06,14.89
7079,-3.1,10.9
7080,4.8,12.01
7081,3.08,14.76
7082,1.49,14.06
7083,3.77,11.34
7084,-4.91,14.62
7085,4.14,10.65
7086,-3.01,13.24
7087,-4.39,12.74
7088,12.66,14.82
7089,27.28,13.47
7090,36.67,10.54
7091,43.45,14.02
7092,50.33,14.21
7093,54.95,14.41
7094,51.59,14.43
7095,43.38,11.91
7096,35.65,12.99
7097,28.66,11.56
7098,16.01,10.29
7099,-2.59,12.52
7100,3.84,11.42
7101,-2.6,11.41
7102,-3.22,14.94
7103,2.02,14.99
7104,2.84,14.59
7105,-0.29,12.75
7106,4.11,13.34
7107,4.47,10.8
7108,-1.15,10.97
7109,-3.2,11.45
7110,-2.27,11.21
7111,-4.44,14.51
7112,13.55,10.91
7113,23.12,10.74
7114,41.39,10.37
7115,48.8,14.04
7116,51.16,13.83
7117,52.33,13.92
7118,50.89,11.71
7119,41.13,13.44
7120,34.72,12.31
7121,26.45,10.08
7122,15.04,11.77
7123,-4.94,12.39
7124,2.44,13.6
7125,2.63,12.78
7126,-2.59,10.12
7127,-1.19,13.09
7128,1.04,11.95
7129,-2.54,13.41
7130,1.59,13.04
7131,3.03,13.3
7132,-2.61,12.87
7133,3.42,13.07
7134,-0.53,10.92
7135,-0.97,11.73
7136,15.49,10.38
7137,24.12,14.42
7138,34.14,11.99
7139,40.89,10.6
7140,49.49,12.33
7141,51.52,14.57
7142,52.89,13.28
7143,43.52,14.22
7144,34.93,14.31
7145,28.17,13.12
7146,10.45,12.74
7147,-3.28,11.01
7148,-3.83,13.19
7149,-4.52,10.35
7150,0.92,10.87
7151,-1.5,12.17
7152,-4.08,10.4
7153,-0.51,11.38
7154,-1.09,12.2
7155,-3.72,11.06
7156,3.29,11.89
7157,3.67,14.52
7158,0.28,10.8
7159,-0.87,10.25
7160,19.33,12.12
7161,23.29,10.14
7162,42.38,12.05
7163,45.53,10.28
7164,44.73,12.05
7165,50.94,11.39
7166,52.79,10.59
7167,44.77,13.65
7168,36.4,12.56
7169,28.12,11.23
7170,11.09,12.61
7171,4.7,14.33
7172,1.12,10.44
7173,0.83,11.6
7174,3.75,14.74
7175,1.48,10.35
7176,2.06,12.55
7177,-3.75,10.83
7178,-3.34,10.59
7179,-0.62,14.83
7180,3.41,14.04
7181,3.82,11.22
7182,2.02,14.11
7183,-4.48,12.81
7184,17.17,10.91
7185,22.99,11.31
7186,40.05,12.16
7187,48.44,13.56
7188,44.66,11.59
7189,54.16,10.73
7190,44.21,10.57
7191,46.4,12.64
7192,38.37,10.79
7193,23.8,10.84
7194,12.73,12.28
7195,2.52,14.19
7196,4.56,12.92
7197,-4.77,14.8
7198,-4.7,13.85
7199,0.65,14.47
7200,0.65,12.91
7201,3.53,10.72
7202,-3.36,14.8
7203,0.4,12.91
7204,0.12,10.16
7205,-3.4,13.25
7206,4.17,10.14
7207,0.79,13.73
7208,16.0,10.2
7209,26.41,14.99
7210,37.02,13.81
7211,44.25,12.89
7212,46.99,11.02
7213,45.01,12.31
7214,44.72,14.97
7215,41.96,14.42
7216,40.22,13.27
7217,23.89,10.34
7218,15.55,10.21
7219,-4.29,11.27
7220,0.58,12.41
7221,-0.11,12.8
7222,4.98,13.18
7223,-2.03,10.38
7224,3.19,12.56
7225,4.96,10.49
7226,-1.99,11.52
7227,0.05,14.37
7228,-0.05,12.17
7229,4.82,13.23
7230,2.96,10.36
7231,3.93,12.83
7232,11.78,13.47
7233,25.12,12.84
7234,35.66,13.38
7235,48.53,10.63
7236,49.58,13.23
7237,45.11,14.93
7238,49.6,10.01
7239,41.6,14.42
7240,34.18,14.7
7241,32.44,10.95
7242,16.92,10.62
7243,4.34,12.81
7244,1.03,11.39
7245,-3.68,12.32
7246,-2.88,13.9
7247,-2.13,13.94
7248,-2.42,11.27
7249,-0.84,10.26
7250,3.5,12.08
7251,0.39,11.2
7252,-2.59,12.24
7253,-4.72,13.33
7254,2.84,11.19
7255,2.37,14.66
7256,15.47,13.16
7257,31.19,14.97
7258,38.18,14.31
7259,47.12,14.2
7260,44.23,10.07
7261,49.02,10.28
7262,44.19,11.99
7263,46.88,13.87
7264,38.75,10.7
7265,27.86,14.57
7266,13.4,10.79
7267,4.12,13.62
7268,-2.13,13.21
7269,-0.11,10.69
7270,-0.86,10.05
7271,1.14,11.58
7272,-3.95,12.45
7273,3.23,10.87
7274,-0.74,12.45
7275,1.97,10.42
7276,3.05,14.73
7277,1.06,11.55
7278,4.56,14.01
7279,1.15,11.58
7280,17.24,12.05
7281,24.33,10.93
7282,32.56,10.7
7283,48.8,14.25
7284,49.94,14.37
7285,51.8,14.8
7286,52.01,13.19
7287,42.96,14.71
7288,38.13,14.65
7289,24.92,14.88
7290,18.3,14.47
7291,-4.9,11.61
7292,3.28,14.33
7293,3.51,12.2
7294,3.78,13.82
7295,-3.9,14.13
7296,2.11,13.66
7297,-2.62,11.69
7298,-3.75,10.1
7299,4.42,11.37
7300,4.52,11.81
7301,1.91,14.23
7302,4.68,13.25
7303,4.08,10.28
7304,16.15,13.79
7305,27.63,13.3
7306,39.23,12.14
7307,39.78,11.09
7308,50.93,14.96
7309,51.97,13.55
7310,43.77,12.04
7311,42.72,13.39
7312,42.38,13.08
7313,31.05,11.72
7314,10.41,13.32
7315,-4.39,14.45
7316,-1.06,14.14
7317,0.7,11.56
7318,4.17,10.62
7319,-2.59,14.54
7320,-1.46,10.89
7321,2.12,11.55
7322,2.23,12.36
7323,3.19,10.31
7324,4.05,10.83
7325,3.61,13.34
7326,-3.98,12.2
7327,0.56,10.44
7328,18.23,12.88
7329,23.34,11.05
7330,36.49,14.91
7331,47.57,13.41
7332,49.4,12.62
7333,47.43,12.95
7334,50.53,13.46
7335,43.89,12.16
7336,34.73,10.01
7337,23.0,11.58
7338,12.25,11.67
7339,4.88,13.96
7340,-4.97,12.62
7341,2.81,10.32
7342,4.86,11.68
7343,-4.54,14.91
7344,4.42,11.49
7345,-4.54,14.48
7346,-2.06,10.2
7347,-4.55,14.66
7348,2.73,14.49
7349,-4.23,11.68
7350,-1.45,11.82
7351,0.19,12.28
7352,12.76,14.73
7353,22.95,14.21
7354,41.36,11.29
7355,41.83,13.07
7356,46.44,14.39
7357,53.25,14.91
7358,48.13,13.75
7359,41.51,14.45
7360,35.8,10.21
7361,32.54,14.62
7362,14.3,10.12
7363,3.32,14.17
7364,-2.63,12.19
7365,-1.07,12.61
7366,-3.27,10.85
7367,-1.46,13.79
7368,0.77,13.69
7369,4.0,11.8
7370,-2.06,12.14
7371,3.25,13.71
7372,-0.28,10.86
7373,2.14,14.41
7374,-2.62,10.11
7375,-1.98,10.78
7376,19.12,12.49
7377,30.68,13.57
7378,39.75,11.59
7379,40.71,12.33
7380,50.68,10.11
7381,46.25,11.16
7382,43.97,11.09
7383,39.67,10.74
7384,34.35,13.94
7385,28.62,12.81
7386,16.21,12.7
7387,4.98,12.84
7388,4.49,11.58
7389,4.4,10.05
7390,-0.79,12.15
7391,1.67,11.63
7392,4.23,12.48
7393,3.44,10.17
7394,1.45,14.34
7395,2.0,13.15
7396,0.41,10.19
7397,4.41,14.86
7398,1.48,12.11
7399,-3.5,13.45
7400,14.02,11.0
7401,30.68,10.59
7402,38.19,14.91
7403,41.55,14.6
7404,53.4,14.99
7405,50.14,11.67
7406,44.24,12.74
7407,43.01,11.91
7408,34.11,12.67
7409,27.08,10.41
7410,19.64,10.45
7411,-3.92,14.21
7412,-3.85,11.57
7413,-3.0,12.22
7414,-2.43,12.55
7415,4.94,14.88
7416,2.4,12.19
7417,-3.15,14.66
7418,2.0,13.56
7419,3.76,12.27
7420,-4.28,13.21
7421,-1.95,14.35
7422,-1.29,10.57
7423,1.88,13.55
7424,17.44,12.71
7425,30.72,10.17
7426,32.9,12.68
7427,42.87,14.01
7428,53.46,11.34
7429,53.13,13.1
7430,44.58,10.66
7431,49.22,14.31
7432,32.68,14.11
7433,32.72,14.79
7434,14.36,14.68
7435,1.41,11.35
7436,-3.85,14.99
7437,-4.15,13.11
7438,4.07,11.21
7439,-3.26,14.58
7440,4.1,14.74
7441,-3.95,10.42
7442,4.96,14.23
7443,2.92,11.1
7444,-3.45,10.43
7445,-4.81,10.26
7446,-0.66,10.16
7447,-1.74,12.34
7448,16.05,12.13
7449,24.79,14.43
7450,32.78,11.79
7451,42.92,12.74
7452,53.38,10.48
7453,49.94,12.62
7454,52.29,11.54
7455,43.72,13.44
7456,40.89,10.17
7457,26.53,11.06
7458,11.2,14.04
7459,4.23,10.5
7460,-3.46,13.69
7461,2.51,14.01
7462,1.53,13.68
7463,0.52,12.3
7464,-3.04,14.97
7465,4.07,12.68
7466,1.41,14.8
7467,1.52,13.56
7468,2.82,10.58
7469,4.64,13.07
7470,4.61,10.85
7471,3.01,14.54
7472,12.66,11.23
7473,23.61,10.43
7474,32.7,13.23
7475,45.83,13.97
7476,52.08,11.89
7477,54.53,14.22
7478,52.06,12.65
7479,42.19,13.73
7480,40.33,12.92
7481,25.55,11.02
7482,15.32,14.11
7483,4.38,14.44
7484,-2.0,14.37
7485,0.67,14.94
7486,-3.32,14.4
7487,3.56,13.97
7488,-0.94,11.27
7489,1.29,10.08
7490,3.43,11.48
7491,3.51,12.41
7492,-3.82,13.29
7493,1.97,14.52
7494,-4.41,10.85
7495,-2.13,12.03
7496,16.04,12.65
7497,26.68,11.42
7498,40.36,10.79
7499,40.25,14.68
7500,48.56,14.05
7501,52.68,11.65
7502,53.4,14.03
7503,44.37,10.06
7504,39.36,11.35
7505,26.88,14.89
7506,13.12,10.21
7507,-2.52,13.07
7508,4.28,14.63
7509,-3.79,13.8
7510,-2.39,12.69
7511,-1.48,11.37
7512,-4.33,10.2
7513,4.53,11.75
7514,3.06,14.17
7515,-3.24,10.74
7516,2.04,10.93
7517,-4.16,14.96
7518,-3.76,10.21
7519,3.26,11.48
7520,17.42,13.88
7521,24.55,10.69
7522,41.51,13.83
7523,49.27,13.47
7524,49.11,12.52
7525,52.5,10.82
7526,53.07,10.11
7527,48.59,12.77
7528,36.39,13.91
